text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
"@rahul_chaurasia Hi, please reach out to our kindle specialist team here: https://t.co/tc3VJIYzxn. Our team will help you out. ^OG.",FALSE,0,rahul_chaurasia,04-07-2016 16:42,FALSE,7.50004E+17,7.50007E+17,71992801,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@darkRAVEN_de Meinst du Into the Badlands Staffel 2 und Walking Dead Staffel 6? ^TR,FALSE,1,darkRAVEN_de,04-07-2016 16:42,FALSE,7.49996E+17,7.50007E+17,763937467,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@superiscch Hi, I can?t find anything unlegit. Could you please describe it more accurate? Best regards ^DW",FALSE,0,superiscch,04-07-2016 16:42,FALSE,7.49996E+17,7.50007E+17,228843719,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@Shane_Simon The manufacturer has a 90 day limited warranty. They can be reached by phone directly here: 18004884348 or 7148828200. ^LP,FALSE,0,Shane_Simon,04-07-2016 16:41,FALSE,7.50003E+17,7.50007E+17,360900228,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@suggfttdeyes Can you send us a link to the competition you're referring to. Thanks! ^RM,FALSE,0,suggfttdeyes,04-07-2016 16:39,FALSE,7.50005E+17,7.50006E+17,192333696,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@JayantiJha7 Hey! We're glad to know we were of help. Do keep us posted for any further queries. ^HK,FALSE,0,JayantiJha7,04-07-2016 16:38,FALSE,7.50003E+17,7.50006E+17,3014715574,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@pappe_it_is I apologize for the inconvenience. Please contact us here: https://t.co/rS49hgaADF so that we can assist you accordingly. ^SP,FALSE,0,pappe_it_is,04-07-2016 16:37,FALSE,7.50003E+17,7.50006E+17,14112712,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@gjrrox You're welcome, let us know how it goes, we want to ensure you're taken care of! ^EZ",FALSE,0,gjrrox,04-07-2016 16:37,FALSE,7.50004E+17,7.50006E+17,40888158,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@amyjanealice I'm so sorry for the mix up! If you haven't yet, you can look into return options here: https://t.co/5RcjVPJgUP. ^ME",FALSE,0,amyjanealice,04-07-2016 16:37,FALSE,7.50004E+17,7.50006E+17,1262346776,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@rnagpal1995 Hey! The cash back is eligible for every purchase you make between the mentioned time frame adhering to the (1/2) ^HK,FALSE,0,rnagpal1995,04-07-2016 16:35,FALSE,7.50002E+17,7.50005E+17,246748669,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@rnagpal1995 (2/2) terms and conditions of the offer. You may refer this link: https://t.co/vdPAnwhMDd for more information on this. ^HK,FALSE,0,rnagpal1995,04-07-2016 16:35,FALSE,7.50002E+17,7.50005E+17,246748669,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@jackerhack Please don't provide your order details, we consider it personal information. Our Twitter page is visible to public. ^OG 2/2",FALSE,0,jackerhack,04-07-2016 16:34,FALSE,7.5E+17,7.50005E+17,747153,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@jackerhack Hi, I'm sorry about the delay. Please reach out to our support team here: https://t.co/rS49hgaADF, our team will hep you. ^OG1/2",FALSE,0,jackerhack,04-07-2016 16:34,FALSE,7.5E+17,7.50005E+17,747153,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@Jevon_Husapack On the Review Your order page it shows the price + shipping and on the right it shows the total + total shipping cost. ^LP,FALSE,0,Jevon_Husapack,04-07-2016 16:32,FALSE,7.50002E+17,7.50004E+17,221070186,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@DrCorinneHyde That's odd. Just to confirm have you tried removing the card and reinserting it? Does the card work on other devices? ^RA,FALSE,0,DrCorinneHyde,04-07-2016 16:31,FALSE,7.50002E+17,7.50004E+17,216814922,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@SueTaff It looks like tickets will be available on July 6th at 9am for Pre-sale. ^LI,FALSE,0,SueTaff,04-07-2016 16:31,FALSE,7.50002E+17,7.50004E+17,1923720505,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@NorwichSkip I'm sorry for the trouble. Without posting any personal or account info can you tell us what happened? ^RM,FALSE,0,NorwichSkip,04-07-2016 16:30,FALSE,7.50003E+17,7.50004E+17,3404640845,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@welshrachy90 Oh no! Try uninstalling/reinstalling the app and restarting your phone. Let us know how it goes. ^EZ,FALSE,0,welshrachy90,04-07-2016 16:30,FALSE,7.50003E+17,7.50004E+17,54210190,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@MrBinaryCats Yes, you are able to reply to e-mails that are sent to you directly. Please keep us posted on what insight they offer. ^LP",FALSE,0,MrBinaryCats,04-07-2016 16:29,FALSE,7.50002E+17,7.50004E+17,4876031074,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@izzyfraser Completely understandable. We'd be happy to look into your avail options with you here: https://t.co/4bBfZRk1Vq. ^MJ,FALSE,0,izzyfraser,04-07-2016 16:28,FALSE,7.50002E+17,7.50003E+17,30005255,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@aileen_truin I'm sorry for the unexpected charge &amp; wait time. We request refunds immediately but banks require extra processing time. ^ME,FALSE,0,aileen_truin,04-07-2016 16:28,FALSE,7.50002E+17,7.50003E+17,1528745317,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@Siddhu_05 Hi, I'm sorry to know this. Could you let us know the estimated delivery date. ^OG.",FALSE,0,Siddhu_05,04-07-2016 16:28,FALSE,7.5E+17,7.50003E+17,155057037,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@hermajesty_beth So you didn't order a box of fresh air? All jokes aside, please reach us here: https://t.co/JzP7hlA23B for options. ^EZ",FALSE,0,hermajesty_beth,04-07-2016 16:26,FALSE,7.50002E+17,7.50003E+17,1692374996,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@partord If an item is not listed by us directly, it means we don't have stock available, but it does appear another seller does. ^LP",FALSE,0,partord,04-07-2016 16:26,FALSE,7.50001E+17,7.50003E+17,130601932,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@k8ums We're available here: https://t.co/FJxidqzksT by e-mail. Feel free to copy &amp; past the info into the Comments/Questions section. ^LI,FALSE,0,k8ums,04-07-2016 16:25,FALSE,7.5E+17,7.50003E+17,462396379,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@jackwmcox Who is the courier for you package? Most couriers deliver until 9pm. Keep us updated, we want to make sure it arrives. ^JM",FALSE,0,jackwmcox,04-07-2016 16:24,FALSE,7.50002E+17,7.50002E+17,139369744,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@TailsGamerr You bet! Happy to hear it's working properly for you now. ^KL,FALSE,0,TailsGamerr,04-07-2016 16:24,FALSE,7.50002E+17,7.50002E+17,2995963583,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@Bebowp To purchase US digital content you must use US currency, and a US billing address, as the codes are region specific. ^LP",FALSE,0,Bebowp,04-07-2016 16:24,FALSE,NA,7.50002E+17,2191171429,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@InsulinDGamer Our orders normally arrive by 9:00 PM. Keep us posted, we want to make sure it arrives! ^RM",FALSE,0,InsulinDGamer,04-07-2016 16:23,FALSE,7.50001E+17,7.50002E+17,7.30349E+17,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@courtneymorgs I'm so sorry to see this! You can see all available return/replacement options here: https://t.co/jVc2d7CYWT. ^KL,FALSE,0,courtneymorgs,04-07-2016 16:23,FALSE,7.50001E+17,7.50002E+17,2300266703,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@niladam What information were we able to provide when you spoke with us? Has an A-to-z Claim been filed: https://t.co/SzfOy4juFL? ^RA,FALSE,0,niladam,04-07-2016 16:23,FALSE,7.49999E+17,7.50002E+17,16745600,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@edenbutterfly85 I'm so sorry for the poor delivery experience. What is your delivery date and who is the courier? ^ME,FALSE,0,edenbutterfly85,04-07-2016 16:23,FALSE,7.5E+17,7.50002E+17,557994467,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@_kellyanne_ Very odd! We'd like to look into what's going on with your parcel, please get in touch here: https://t.co/JzP7hlA23B. ^EZ",FALSE,0,_kellyanne_,04-07-2016 16:23,FALSE,7.5E+17,7.50002E+17,373325414,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@izzyfraser Our items normally have 30-Day Return window. How long ago did the item arrive? ^RM,FALSE,0,izzyfraser,04-07-2016 16:22,FALSE,7.50001E+17,7.50002E+17,30005255,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@AllPodsMatter We are always looking to improve our services. Please submit your Amazon Video feedback here: https://t.co/RK44kqM2q8 ^JM,FALSE,0,AllPodsMatter,04-07-2016 16:21,FALSE,7.5E+17,7.50002E+17,3394274294,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@BillHindmarchJR Thanks for pointing this out! This has been reported to the appropriate team. ^RA,FALSE,1,BillHindmarchJR,04-07-2016 16:21,FALSE,7.49998E+17,7.50002E+17,192325218,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@sallytennant I'm happy to hear that we were able to get that sorted out for you so quickly! Thanks for the great feedback! <ed><U+00A0><U+00BD><ed><U+00B8><U+008A> ^KL,FALSE,0,sallytennant,04-07-2016 16:20,FALSE,7.5E+17,7.50001E+17,30060680,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@Fluffy_Fury Happy to hear we were able to help! Thanks for letting us know. Hope you enjoy the rest of your day! ^LI,FALSE,1,Fluffy_Fury,04-07-2016 16:19,FALSE,7.49999E+17,7.50001E+17,121105535,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@ConnorNairn19 Thanks for letting us know. If you need anything else, we're here for you. ^MJ",FALSE,0,ConnorNairn19,04-07-2016 16:19,FALSE,7.5E+17,7.50001E+17,617960489,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@InsulinDGamer We'd like to help. Did we miss a delivery date? What does the latest tracking update show here: https://t.co/aaDyEz1VgE? ^JM,FALSE,0,InsulinDGamer,04-07-2016 16:19,FALSE,7.5E+17,7.50001E+17,7.30349E+17,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@Olevar Normally an e-mail should be sent. If not, reach us here: https://t.co/hApLpMlfHN. Just choose ""Skip Sign-In"" ^RM",FALSE,0,Olevar,04-07-2016 16:18,FALSE,7.5E+17,7.50001E+17,19346431,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@TailsGamerr We'd like to look into it for you. Please reach out to us here: https://t.co/hApLpMlfHN by phone/chat for real-time help. ^LI,FALSE,0,TailsGamerr,04-07-2016 16:18,FALSE,7.49998E+17,7.50001E+17,2995963583,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@Jevon_Husapack Postage is determined during checkout based on destination &amp; speed. Do you not see a postage price during checkout? ^JM,FALSE,0,Jevon_Husapack,04-07-2016 16:16,FALSE,7.49999E+17,7.5E+17,221070186,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@k8ums We'd like to look into this with you. Please give us a call directly here: (866) 380-0525 so we can assist you with your order. ^LP,FALSE,0,k8ums,04-07-2016 16:16,FALSE,7.49999E+17,7.5E+17,462396379,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@cjsbeautyworld You're welcome, let us know if you need anything further, have a great rest of your day! :D ^EZ",FALSE,0,cjsbeautyworld,04-07-2016 16:16,FALSE,7.49998E+17,7.5E+17,215445024,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@Surajwarade Hi, you may try for 'Call' option for a faster response from our team. ^OG.",FALSE,0,Surajwarade,04-07-2016 16:15,FALSE,7.49996E+17,7.5E+17,489302190,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@rajesh_1104 Hello, we realize there is a delay. Our team is working on this and will update you at the earliest. ^OG.",FALSE,0,rajesh_1104,04-07-2016 16:14,FALSE,7.49998E+17,7.5E+17,7.00621E+17,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@mitr_1711 Hi! Apologies for the delay. We'll be sure to forward your feedback to the concerned team. ^SG,FALSE,0,mitr_1711,04-07-2016 16:13,FALSE,7.49996E+17,7.5E+17,98416359,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@Bebowp Are you wanting to ship the item in the UK or in the US? The payment method used will decide the type of currency. ^RM,FALSE,0,Bebowp,04-07-2016 16:13,FALSE,7.49999E+17,7.49999E+17,2191171429,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@AllPodsMatter Sorry to hear this! We'd love to hear your feedback/suggestions about it here: https://t.co/EqkfvgK04L. ^LI,FALSE,0,AllPodsMatter,04-07-2016 16:12,FALSE,7.49997E+17,7.49999E+17,3394274294,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@Siddhu_05 Hey! That's unusual. Kindly report this to our support team here:  https://t.co/vlvfJr4nN9. We'll check this for you. ^HK,FALSE,0,Siddhu_05,04-07-2016 16:12,FALSE,7.49997E+17,7.49999E+17,155057037,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@Telfie123 I'm sorry your package was left this way. Please reach out to us here: https://t.co/JzP7hlA23B, so we can look into this. ^JM",FALSE,0,Telfie123,04-07-2016 16:11,FALSE,7.49995E+17,7.49999E+17,253191254,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@ConnorNairn19 I'm sorry! Were the items okay? You can set a safe place for deliveries here: https://t.co/LbjbTNd9b6. ^RM,FALSE,0,ConnorNairn19,04-07-2016 16:11,FALSE,7.49998E+17,7.49999E+17,617960489,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@leighmichele I'm sorry for the trouble w/your items. Have you arranged a return? If not, we have options here: https://t.co/XBog1KMdVE. ^RA",FALSE,0,leighmichele,04-07-2016 16:11,FALSE,7.49993E+17,7.49999E+17,27920185,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@CheezvsHCrvst I'm sorry for the inconvenience. Sellers set their own prices on products. Not all items will be listed by us directly. ^LP,FALSE,1,CheezvsHCrvst,04-07-2016 16:10,FALSE,7.49997E+17,7.49999E+17,3435918015,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@iicycoldhearts Thanks for confirming for us. When you have time, please contact us here: https://t.co/hApLpMlfHN so we can take a look. ^ME",FALSE,0,iicycoldhearts,04-07-2016 16:10,FALSE,7.49996E+17,7.49999E+17,64547453,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@Frazer1979 Any time you stream an eligible Playlist, you're entered automatically. For full Terms &amp; Conditions: https://t.co/usUg1CMAXH ^JM",FALSE,0,Frazer1979,04-07-2016 16:10,FALSE,7.49998E+17,7.49999E+17,19229212,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@TejaSeth we don?t debit money from your card until just before your items are dispatched. Learn more here https://t.co/ZEs1kNTItI. ^LG,FALSE,0,TejaSeth,04-07-2016 16:09,FALSE,7.49995E+17,7.49999E+17,37672736,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@stefanie_shortx Sorry to hear your books arrived in this condition! Please reach us here: https://t.co/JzP7hlA23B for available options.^EZ,FALSE,0,stefanie_shortx,04-07-2016 16:09,FALSE,7.49997E+17,7.49999E+17,360128506,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@JayantiJha7 Hey! I am not pretty sure that I get that, could you tell the error with the link? ^SS",FALSE,0,JayantiJha7,04-07-2016 16:08,FALSE,7.49998E+17,7.49998E+17,3014715574,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@Sealykins We deliver until 9:00 PM. If it doesn't arrive, let us know here: https://t.co/JzP7hlA23B. ^RM",FALSE,0,Sealykins,04-07-2016 16:08,FALSE,7.49997E+17,7.49998E+17,199436646,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@niladam I'm sorry to hear you've had such a poor experience. W/o giving any account information, can you explain what happened? ^ME",FALSE,1,niladam,04-07-2016 16:08,FALSE,7.49998E+17,7.49998E+17,16745600,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@cjam I'm sorry for the trouble! You can request new music services be added here: https://t.co/28MZ8pLW5F. ^JL,FALSE,0,cjam,04-07-2016 16:07,FALSE,7.4999E+17,7.49998E+17,1632581,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@cjsbeautyworld We would recommend clearing the cache and cookies for whatever browser you're using. ^RM,FALSE,0,cjsbeautyworld,04-07-2016 16:07,FALSE,7.49997E+17,7.49998E+17,215445024,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@pushprocessor If recent orders have been delayed or missed their Delivery Dates, please let us know here: https://t.co/CYqkdUakWJ ^JW",FALSE,0,pushprocessor,04-07-2016 16:05,FALSE,7.49996E+17,7.49998E+17,540194537,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@KitDoubleday Not all items have Free Returns. Based on reason for return, restocking/dispatching charges may be deducted from refund. ^JM",FALSE,0,KitDoubleday,04-07-2016 16:05,FALSE,7.49992E+17,7.49998E+17,3238842369,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@k8ums That's odd, I'm sorry for the trouble. If you go to your cancelled orders: https://t.co/Y5jpI9gRhE it will link you to the items. ^ME",FALSE,0,k8ums,04-07-2016 16:05,FALSE,7.49995E+17,7.49998E+17,462396379,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@Siddhu_05 Hey! Apologies, have you received any correspondence in regards with the delay? ^SS",FALSE,0,Siddhu_05,04-07-2016 16:05,FALSE,7.49995E+17,7.49997E+17,155057037,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
